price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
4265.563258333516,514414914903.2612,37686735734.66866,2025-08-10 00:00:00,ethereum,6.294237176257167,3814.224524157396,3587.0427795237233,3.2940211494955065,False,True
4253.591618951185,513073639261.6181,26481154882.304214,2025-08-11 00:00:00,ethereum,-0.28065787933029274,3922.2271657472224,3630.200785318792,3.5738114627350948,False,False
4228.824213261163,510225780028.6237,43010572110.88258,2025-08-12 00:00:00,ethereum,-0.5822704177729565,3995.529336948093,3673.062872242871,3.435817469055783,False,False
4606.809427709522,556502855391.5187,52840297700.59488,2025-08-13 00:00:00,ethereum,8.938305197530694,4137.581764872786,3727.4810033254103,3.6174335851244313,True,True
4763.652535322159,575091067506.1215,58870844448.59354,2025-08-14 00:00:00,ethereum,3.404592919977101,4291.811281408427,3785.863430939285,3.5515057062571236,True,False
4554.291501538621,551514703070.4648,66924319529.18441,2025-08-15 00:00:00,ethereum,-4.394968613498573,4383.672789304075,3833.2374857323384,4.492944998964683,True,False
4430.532465017841,534578587192.13434,50038927770.639565,2025-08-16 00:00:00,ethereum,-2.7174157929717335,4443.323574304858,3868.651017182063,4.8645087293875395,False,False
4426.826913311333,534150282399.6513,21104759591.061535,2025-08-17 00:00:00,ethereum,-0.08363671264720596,4466.361239301689,3900.1491537845272,4.396735683703058,False,False
4487.118013759226,541923097741.9142,28100356151.382523,2025-08-18 00:00:00,ethereum,1.3619484481446564,4499.722152845695,3931.475851609794,4.384971795848203,False,False
4317.2757573282315,520793172158.0575,43935703176.22011,2025-08-19 00:00:00,ethereum,-3.785107855647951,4512.358087712419,3955.5744268180365,4.713699630778592,False,False
4074.495786100515,491872355111.4685,41626342123.38552,2025-08-20 00:00:00,ethereum,-5.6234529567775855,4436.313281768275,3966.104100294255,3.3187253483629244,False,True
4330.491598768078,523004794309.38104,39857177022.84433,2025-08-21 00:00:00,ethereum,6.282883235291381,4374.433147974835,3984.9386994524048,4.13357637969944,False,True
4224.438592580698,509951239220.54224,21703206731.83165,2025-08-22 00:00:00,ethereum,-2.4489830719807704,4327.311303837989,4000.855296914041,3.9505504945137404,False,False
4829.225541798332,582817007170.4178,61856673933.04883,2025-08-23 00:00:00,ethereum,14.316386330714103,4384.267457663774,4040.8276972579547,6.878713534166825,True,True
4773.884088598777,576242312916.0488,27814037595.094646,2025-08-24 00:00:00,ethereum,-1.1459695290799488,4433.847054133408,4076.3428357033026,6.929244153681548,False,False
