date,market_price_usd,tx_volume_usd,tx_count,hash_rate,avg_tx_value_usd,price_change_pct,price_7d_avg,price_30d_avg,volume_7d_avg,year,month
2026-01-12,90818.26,10984133269.750414,411249.0,1033929118.9983668,120391.08666761997,0.4863,91659.56,88947.05,9575255519.37,2026,1
2026-01-13,91193.7,14002042935.92521,336329.0,982960782.146335,151314.82390843,0.4134,91275.46,88977.47,9987781071.66,2026,1
2026-01-14,95333.81,13059243547.161377,324327.0,902867681.3788556,136000.10635727,4.5399,91503.32,89216.39,10430051429.05,2026,1
2026-01-15,96931.94,13357960101.245293,374223.0,1012085546.0617816,138599.35788631,1.6764,92311.79,89566.69,11004245199.43,2026,1
2026-01-16,95559.97,9372781612.330635,361943.0,946554827.2520258,98408.96808169995,-1.4154,92958.88,89824.17,10554806426.75,2026,1
2026-01-17,95527.94,2998686754.598215,357391.0,1084897455.850399,31462.95143878001,-0.0335,93677.77,90137.34,9822965987.73,2026,1
2026-01-18,95097.89,2353607702.805856,332526.0,1019366737.0406432,24730.915598120002,-0.4502,94351.93,90458.66,9446922274.83,2026,1
2026-01-19,93665.1,5014634720.103577,354595.0,1092178646.8292608,53956.62458463,-1.5066,94758.62,90644.2,8594136767.74,2026,1
2026-01-20,92553.06,9822935837.808207,383148.0,968398400.1886113,108204.17942140001,-1.1873,94952.82,90784.73,7997121468.01,2026,1
2026-01-21,88324.94,13390535599.00566,428195.0,997523164.104058,150297.6074467101,-4.5683,93951.55,90775.03,8044448903.99,2026,1
2026-01-22,89374.74,10568754612.948172,464040.0,1163912656.954194,117952.54613905004,1.1886,92871.95,90804.68,7645990977.09,2026,1
2026-01-23,89461.76,6994781333.942334,436563.0,985930374.4704596,77975.47355235997,0.0974,92000.78,90872.58,7306276651.6,2026,1
2026-01-24,89506.0,2116227259.4964585,289144.0,690151262.1293219,23630.62861309999,0.0495,91140.5,90935.86,7180211009.44,2026,1
2026-01-25,89082.07,3966994210.6755815,314920.0,760574860.3057833,45074.82140886999,-0.4736,90281.1,90997.8,7410694796.28,2026,1
2026-01-26,86570.94,7681814789.554701,402432.0,873252617.3881215,87436.72733284994,-2.8189,89267.64,90973.49,7791720520.49,2026,1
2026-01-27,88245.67,6067747727.70262,362327.0,859167897.7528292,68663.71498177,1.9345,88652.3,90988.67,7255265076.19,2026,1
2026-01-28,89117.06,8693559628.841545,336095.0,774659579.9410756,97106.82152853998,0.9875,88765.46,91031.4,6584268509.02,2026,1
2026-01-29,89159.85,9789073414.457756,428725.0,901422056.6587061,113646.41736162001,0.048,88734.76,91099.29,6472885480.67,2026,1
2026-01-30,84563.4,14841644208.141388,380796.0,922549136.1116446,178114.61969904,-5.1553,88035.0,90970.62,7593865891.27,2026,1
2026-01-31,84120.31,8589408432.090025,405402.0,971845654.8351676,106217.36022277997,-0.524,87265.61,90858.17,8518606058.78,2026,1
2026-02-01,78585.89,7846770887.604803,352779.0,838040818.299891,100311.95663157996,-6.5792,85766.16,90519.86,9072859869.77,2026,2
2026-02-02,76879.64,15680747255.192636,357323.0,830998458.4822448,201385.57277339004,-2.1712,84381.69,90084.38,10215564507.72,2026,2
2026-02-03,78679.78,13344411909.709486,435461.0,929591495.9292907,173150.55718478994,2.3415,83015.13,89687.34,11255087962.29,2026,2
2026-02-04,75631.64,14008595911.570457,411218.0,1000015094.105752,187630.35561482012,-3.8741,81088.64,89159.47,12014378859.82,2026,2
2026-02-05,73004.18,21139302346.193314,384550.0,894379696.8410602,309372.6399197202,-3.474,78780.69,88463.53,13635840135.79,2026,2
2026-02-06,62812.06,18901527089.30478,410157.0,1021142173.5586905,281333.36046701984,-13.961,75673.36,87432.64,14215823404.52,2026,2
2026-02-07,70520.32,6122926408.364181,494507.0,1116396723.6283798,88104.82898806002,12.2719,73730.5,86740.89,13863468829.71,2026,2
2026-02-08,69282.65,4243821725.8114414,507211.0,1063649660.9826868,60148.27717434998,-1.7551,72401.47,86015.97,13348761806.59,2026,2
2026-02-09,70284.84,11888159988.016224,402013.0,1019852322.0010467,169869.02436974997,1.4465,71459.35,85342.27,12806963625.57,2026,2
2026-02-10,70131.23,9547620583.008541,385928.0,900973830.4794525,137819.48946630006,-0.2186,70238.13,84667.35,12264564864.61,2026,2
2026-02-11,68794.25,8491239760.042006,455182.0,982311745.7310699,126342.80137778,-1.9064,69261.36,83933.22,11476371128.68,2026,2
2026-02-12,66979.72,9661389136.315762,484938.0,1107446999.964327,144633.06323517012,-2.6376,68400.72,83126.09,9836669241.55,2026,2
2026-02-13,66205.98,9201319258.50435,529750.0,944771169.4610924,135589.13651293996,-1.1552,68885.57,82155.16,8450925265.72,2026,2
2026-02-14,68851.99,3840029082.300078,537394.0,1038622610.1360354,55257.36902154998,3.9966,68647.24,81219.16,8124797076.29,2026,2
2026-02-15,69754.68,1929666958.9573793,701969.0,1232582254.1975844,27741.567330269998,1.3111,68714.67,80358.99,7794203538.16,2026,2
2026-02-16,68784.72,4693867812.997321,526061.0,1094933474.5410013,68551.60177542001,-1.3905,68500.37,79467.55,6766447513.16,2026,2
2026-02-17,68840.26,6373218850.178365,659135.0,1032365847.4243727,93870.95951380001,0.0807,68315.94,78592.29,6312961551.33,2026,2
2026-02-18,67459.99,,,,,-2.005,68125.33,77718.79,5949915183.21,2026,2
