date,market_price_usd,tx_volume_usd,tx_count,hash_rate,avg_tx_value_usd
2025-12-27,87300.34,3357464428.8442717,470913.0,1002315474.1678696,38331.70564519002
2025-12-28,87790.37,2110737904.6223104,543992.0,1142344841.882498,24025.474084030004
2025-12-29,87835.12,17986843413.77039,547262.0,1134974875.1606758,204341.06918392997
2025-12-30,87123.05,12213235203.818419,369499.0,877026039.8968855,138538.20061906992
2025-12-31,88423.54,17317990785.43975,408137.0,980205574.0024016,196214.68867961015
2026-01-01,87493.87,5461748379.32022,469099.0,1112864974.9952078,62095.39928878998
2026-01-02,88735.0,8968206910.814333,458965.0,1061275207.9424502,100089.24139228999
2026-01-03,89944.05,2473500733.0217514,501272.0,1142344841.882498,27468.138715120007
2026-01-04,90590.94,2506209767.9706717,474589.0,1068645174.6642727,27466.058207409988
2026-01-05,91467.97,11806112633.600658,409625.0,972835607.2805791,126502.22571417998
2026-01-06,93882.39,11114364069.907026,424895.0,958095673.8369341,119316.07610386
2026-01-07,93738.8,9963351045.469955,425191.0,1083385108.1079175,108411.73846815001
2026-01-08,91272.61,9338603708.545887,334415.0,965289669.1289088,103033.5903669
2026-01-09,91030.38,12518853021.095198,355655.0,1033929118.9983668,137892.56708015996
2026-01-10,90495.68,8121569827.731763,488786.0,1179552938.5756013,89598.92895526002
2026-01-11,90378.79,4985913693.124658,290317.0,888305299.4211321,54946.895389329955
2026-01-12,90818.26,10984133269.750414,411249.0,1033929118.9983668,120391.08666761997
2026-01-13,91193.7,14002042935.92521,336329.0,982960782.146335,151314.82390843
2026-01-14,95333.81,13059243547.161377,324327.0,902867681.3788556,136000.10635727
2026-01-15,96931.94,13357960101.245293,374223.0,1012085546.0617816,138599.35788631
2026-01-16,95559.97,9372781612.330635,361943.0,946554827.2520258,98408.96808169995
2026-01-17,95527.94,2998686754.598215,357391.0,1084897455.850399,31462.95143878001
2026-01-18,95097.89,2353607702.805856,332526.0,1019366737.0406432,24730.915598120002
2026-01-19,93665.1,5014634720.103577,354595.0,1092178646.8292608,53956.62458463
2026-01-20,92553.06,9822935837.808207,383148.0,968398400.1886113,108204.17942140001
2026-01-21,88324.94,13390535599.00566,428195.0,997523164.104058,150297.6074467101
2026-01-22,89374.74,10568754612.948172,464040.0,1163912656.954194,117952.54613905004
2026-01-23,89461.76,6994781333.942334,436563.0,985930374.4704596,77975.47355235997
2026-01-24,89506.0,2116227259.4964585,289144.0,690151262.1293219,23630.62861309999
2026-01-25,89082.07,3966994210.6755815,314920.0,760574860.3057833,45074.82140886999
2026-01-26,86570.94,7681814789.554701,402432.0,873252617.3881215,87436.72733284994
2026-01-27,88245.67,6067747727.70262,362327.0,859167897.7528292,68663.71498177
2026-01-28,89117.06,8693559628.841545,336095.0,774659579.9410756,97106.82152853998
2026-01-29,89159.85,9789073414.457756,428725.0,901422056.6587061,113646.41736162001
2026-01-30,84563.4,14841644208.141388,380796.0,922549136.1116446,178114.61969904
2026-01-31,84120.31,8589408432.090025,405402.0,971845654.8351676,106217.36022277997
2026-02-01,78585.89,7846770887.604803,352779.0,838040818.299891,100311.95663157996
2026-02-02,76879.64,15680747255.192636,357323.0,830998458.4822448,201385.57277339004
2026-02-03,78679.78,13344411909.709486,435461.0,929591495.9292907,173150.55718478994
2026-02-04,75631.64,14008595911.570457,411218.0,1000015094.105752,187630.35561482012
2026-02-05,73004.18,21139302346.193314,384550.0,894379696.8410602,309372.6399197202
2026-02-06,62812.06,18901527089.30478,410157.0,1021142173.5586905,281333.36046701984
2026-02-07,70520.32,6122926408.364181,494507.0,1116396723.6283798,88104.82898806002
2026-02-08,69282.65,4243821725.8114414,507211.0,1063649660.9826868,60148.27717434998
2026-02-09,70284.84,11888159988.016224,402013.0,1019852322.0010467,169869.02436974997
2026-02-10,70131.23,9547620583.008541,385928.0,900973830.4794525,137819.48946630006
2026-02-11,68794.25,8491239760.042006,455182.0,982311745.7310699,126342.80137778
2026-02-12,66979.72,9661389136.315762,484938.0,1107446999.964327,144633.06323517012
2026-02-13,66205.98,9201319258.50435,529750.0,944771169.4610924,135589.13651293996
2026-02-14,68851.99,3840029082.300078,537394.0,1038622610.1360354,55257.36902154998
2026-02-15,69754.68,1929666958.9573793,701969.0,1232582254.1975844,27741.567330269998
2026-02-16,68784.72,4693867812.997321,526061.0,1094933474.5410013,68551.60177542001
2026-02-17,68840.26,6373218850.178365,659135.0,1032365847.4243727,93870.95951380001
2026-02-18,67459.99,,,,
